Temperature dependence at Gamma (eV)
Band: 0
     0.0    0.02728665
   300.0    0.02911632
Band: 1
     0.0    0.00594259
   300.0    0.00668443
Band: 2
     0.0    0.00594259
   300.0    0.00668443
Band: 3
     0.0    0.00594259
   300.0    0.00668443
Band: 4
     0.0   -0.00117875
   300.0   -0.00131550
Band: 5
     0.0    0.19602329
   300.0    0.19272509
Band: 6
     0.0    0.14653347
   300.0    0.14246026
Band: 7
     0.0    1.32512946
   300.0    1.32038605
