Temperature dependence at Gamma (eV)
Band: 0
     0.0    0.03467052
   300.0    0.03643276
Band: 1
     0.0    0.00676793
   300.0    0.00750636
Band: 2
     0.0    0.00676793
   300.0    0.00750636
Band: 3
     0.0    0.00676793
   300.0    0.00750636
Band: 4
     0.0   -0.00122555
   300.0   -0.00136227
Band: 5
     0.0   -0.02308126
   300.0   -0.02638197
Band: 6
     0.0   -0.03853737
   300.0   -0.04261006
Band: 7
     0.0    0.01332173
   300.0    0.00857566
