Temperature dependence at Gamma
Band: 0
     0.0   -0.31595173
   300.0   -0.33072338
Band: 1
     0.0   -0.59254488
   300.0   -0.67540279
Band: 2
     0.0   -0.59254488
   300.0   -0.67540279
Band: 3
     0.0   -0.59254488
   300.0   -0.67540279
Band: 4
     0.0    0.00006686
   300.0    0.00007892
Band: 5
     0.0    0.00040364
   300.0    0.00049968
Band: 6
     0.0    0.00039735
   300.0    0.00048181
Band: 7
     0.0    0.00024980
   300.0    0.00029348
